node,type,pca_x,pca_y
Puti Utami,applicant,0.10095764891840275,-0.3636895626012743
Puti Saputra,applicant,0.14494528532275286,-0.3274880937220504
Puti Wijaya,applicant,0.04858305253447304,-0.19168986519167952
Puti Halim,applicant,0.05521891752473285,0.6948534458000298
Puti Ramadhan,applicant,0.054284599668066535,-0.19983646582858872
Puti Hernawan,applicant,0.05925137985449336,-0.27944478106743853
Puti Fauzi,applicant,0.10750777741065698,-0.007539646310343925
Puti Permata,applicant,0.1002792318658694,0.1716782251636899
Puti Suryanto,applicant,0.04888535830009266,0.12060342471109461
Puti Prabowo,applicant,0.18939634436363983,0.01106500389746644
Puti Prabowo,applicant,0.18939634436363983,0.01106500389746644
Puti Sihombing,applicant,0.05923930907274133,-0.2707040090832269
Puti Gunawan,applicant,0.0883554304983315,-0.5233000090718605
Puti Lestari,applicant,0.17682724805943884,0.4280777199123476
Puti Lestari,applicant,0.17682724805943884,0.4280777199123476
Puti Nugroho,applicant,0.14947934158159137,-0.12871079237399546
Puti Nugroho,applicant,0.14947934158159137,-0.12871079237399546
Puti Siregar,applicant,0.21510963117177961,-0.07709970810530563
Puti Siregar,applicant,0.21510963117177961,-0.07709970810530563
Puti Siregar,applicant,0.21510963117177961,-0.07709970810530563
Puti Yulianto,applicant,0.18155435408481713,-0.03293444345538592
Puti Yulianto,applicant,0.18155435408481713,-0.03293444345538592
Puti Kusuma,applicant,0.1908685466114053,0.23343038250787795
Puti Kusuma,applicant,0.1908685466114053,0.23343038250787795
Puti Hidayat,applicant,0.16221689238156034,-0.06397567897206916
Puti Hidayat,applicant,0.16221689238156034,-0.06397567897206916
Puti Purnama,applicant,0.1655047671844777,-0.03447362255503118
Puti Purnama,applicant,0.1655047671844777,-0.03447362255503118
Puti aditya,applicant,0.10803006606961485,0.12402889034370766
Puti Prasetyo,applicant,0.11001660806169056,0.4249218195071848
Puti Sutrisno,applicant,0.10937570831910637,0.15157308357955107
Puti Wulandari,applicant,0.07012605882228673,0.1565521110737757
Puti Haryanto,applicant,0.175504060618201,0.42079290212578435
Puti Haryanto,applicant,0.175504060618201,0.42079290212578435
Puti Larasati,applicant,-0.011717519008457855,-0.7249268379659405
Puti Prabuwono,applicant,0.031622720499018486,0.6483417096207387
Puti Kurniawan,applicant,-0.01701142499762165,-0.1860931456842131
Puti Sukmawati,applicant,0.03881166088912347,-0.38084465023688596
Puti Wicaksono,applicant,0.2019877596317452,-0.031219497193767525
Puti Wicaksono,applicant,0.2019877596317452,-0.031219497193767525
Puti Sutanto,applicant,0.06882351376715445,0.1169494091349137
job_0,job,-3.14522526951852,-0.5786147316556806
job_1,job,-3.1331839533802808,3.0288238543255757
job_2,job,-3.215269430669922,-1.17737122425905
job_3,job,-3.2278948312841886,-0.17176454547095404
job_4,job,-3.1835955881659275,-0.45990410583488195
job_5,job,-3.172233948470053,-1.326028703443202
job_6,job,-3.1335089458880563,3.2596368495105636
job_7,job,-3.2096099567567387,-1.4857210261354732
job_8,job,-3.1015120631046185,0.18070629503881253
job_9,job,-3.222568181189338,-1.1431023906824767
Tokopedia,company,-2.9363996413731632,-1.0066861593482508
Bukalapak,company,-2.6091526551466373,-0.20701354239325925
Shopee,company,-0.7537331690012832,0.001189257799110458
Gojek,company,-2.960139252400991,-0.9045114188824833
Grab,company,-2.913445595880482,3.266730710099857
Traveloka,company,-2.707306913531335,-1.0031653488811556
Ruangguru,company,-0.7432753209423278,-0.016048484144649145
OVO,company,-2.8170983149185203,-1.1727029917904985
Zenius,company,-0.7504013236971779,0.008994601543383746
Dana,company,-2.9932693930835708,-0.24325135808890602
Python,skill,-2.3292260223835037,-0.8000506171758606
Java,skill,-2.7244194032906988,-0.23624397250252532
SQL,skill,-2.629447818334477,-0.13766180863444077
C++,skill,-3.107402284198282,-0.6220046666807564
Go,skill,-2.556617737270459,-0.00012728655950585452
HTML,skill,-2.722136969578421,-0.9829265697774167
CSS,skill,-2.7905352400709336,0.4386310665286089
JavaScript,skill,-3.3110829748644126,-1.1748092201812448
PHP,skill,-3.0135732822007695,1.2393395524783264
R,skill,-2.738195482475219,-0.860773306170851
NodeJS,skill,-2.8789077503561846,1.8124281525945802
TypeScript,skill,-3.3779205591576384,-0.44163490947190376
Kotlin,skill,-2.985940038022013,1.4677164810936634
Swift,skill,-2.5504274471311636,0.5030189689674758
MongoDB,skill,-3.3086927296284654,-0.5589264588881212
Firebase,skill,-3.3939096561661075,1.4209067513113356
Docker,skill,-3.327224141159248,-0.09058788169360214
Kubernetes,skill,-3.094991342192614,-0.7824353875174983
AWS,skill,-3.398191404482104,-0.14761951122979217
GCP,skill,-3.4075947240273936,-0.18852503656842284
English,language,-2.558835736848938,0.33162809742744565
Indonesian,language,-2.5008061634932615,0.2373465487882377
Japanese,language,-2.5839731895240714,-0.4948707160967992
Mandarin,language,-2.506220615608244,-0.557154428785409
Arabic,language,-2.5656418277905217,0.42654707719097923
ITB,school,-2.730220204220264,0.8370667435544433
UI,school,-2.6949807835711743,-1.5396153927675527
UGM,school,-2.6171871830304543,-0.5740343195939452
Binus,school,-2.64594095324551,0.6216589682828974
Unpad,school,-2.61230124973919,0.19896967747851357
ITS,school,-2.600666843960085,0.08587870244726563
Telkom,school,-2.8549600327469253,0.6518137246591303
IPB,school,-2.6978387776257415,-0.6786998281241549
Unair,school,-2.7276407312962534,-0.17172031248460756
UMN,school,-2.621331916998924,0.4007510540189636
Jakarta,city,-3.3780930938251235,1.0875447500415583
Bandung,city,-3.1028352827606667,-0.8448905177866555
Surabaya,city,-2.9818269228404346,-0.33939201699289295
Yogyakarta,city,-3.0362592902170715,-0.9675060386416336
Depok,city,-2.808215060124144,0.8887224901687265
Tangerang,city,-3.263965579744298,0.04074384649106779
Entry Level,experience_level,-2.938594042971268,0.32946501380650633
Mid Level,experience_level,-2.7560293156953897,0.5327875022769065
Senior Level,experience_level,-2.8626851165427567,0.6103491310062663
Manager,experience_level,-3.096657909133055,-0.9040727084272029
Director,experience_level,-3.395617281058341,-0.47555261143940863
AWS Certified,certification,-3.3804490772163467,-0.770155959222791
Google Cloud Certified,certification,-2.4341166204293208,0.12386268312804553
Microsoft Certified,certification,-2.8373503592128793,0.45687962840667495
Cisco Certified,certification,-2.398862085220021,-0.8262593158279977
CompTIA Certified,certification,-3.1783093325404024,1.0910476612081037
Software Engineer,job_role,-3.0854545212825397,-0.07757710686705656
Data Scientist,job_role,-2.991585458509862,-1.0513396231065932
Web Developer,job_role,-0.744895769605655,0.001737377741423244
Mobile Developer,job_role,-2.8851729602674507,-0.446318358118439
DevOps Engineer,job_role,-0.7469869348552093,-0.0012995723562144836
UI/UX Designer,job_role,-2.9792049917017405,2.5877295593623235
Product Manager,job_role,-2.9562563709135166,2.4066347002335657
System Analyst,job_role,-2.8473516880530205,-1.1981820388510565
Network Engineer,job_role,-0.7432187906180879,-0.00661999233249299
Database Administrator,job_role,-2.4366229792141927,-1.0944734480029932
Cum Laude,GPA_level,-2.7397703450982434,0.7533899658146928
Magna Cum Laude,GPA_level,-2.2485486747326684,0.9355535535535178
Summa Cum Laude,GPA_level,-2.741088109092111,-1.103190778987671
With Honors,GPA_level,-2.8840130210058725,-0.22398159087028874
Regular,GPA_level,-3.245268478305965,-0.20255881745874016
